time,mode,cmd_vx,cmd_vy,cmd_vz,cmd_yaw_rate,pos_x,pos_y,pos_z,roll,pitch,yaw,vel_x,vel_y,vel_z,target_yaw
4.804,hover,0.0,0.0,0.0,0.0,0.7686363147156267,0.0003862740980581577,0.5608685226599087,0.00022855012748109293,-0.005042699233363453,0.02245411459597431,0.013413175142258774,0.0005709534517045107,-0.0021959351079497025,0.002040051672748712
4.806,hover,0.0,0.0,0.0,0.0,0.7686629406022383,0.00038740290868661496,0.5608641472203391,0.00022778476300676451,-0.005020720729484503,0.022409467205907658,0.013312943305813885,0.0005644053142286222,-0.002187719784852134,0.002040051672748712
4.808,hover,0.0,0.0,0.0,0.0,0.7686893669161533,0.0003885186771663044,0.5608597881505841,0.00022700665935142914,-0.004998727958292888,0.022364886318181995,0.013213156957515699,0.0005578842398447041,-0.002179534877476062,0.002040051672748712
4.8100000000000005,hover,0.0,0.0,0.0,0.0,0.7687155945473663,0.00038962145801931376,0.5608554453900707,0.00022621599492907748,-0.0049767216187863944,0.022320372102446223,0.013113815606502736,0.0005513904265046913,-0.00217138025669493,0.002040051672748712
4.812,hover,0.0,0.0,0.0,0.0,0.7687416243848807,0.0003907113061569758,0.5608511188784832,0.00022541294759669493,-0.0049547024078558394,0.02227592472583625,0.013014918757195994,0.0005449240688310253,-0.0021632557937598398,0.002040051672748712
4.814,hover,0.0,0.0,0.0,0.0,0.7687674573166993,0.000391788276873231,0.5608468085557625,0.00022459769464550842,-0.004932671020268933,0.0222315443529932,0.012916465909295028,0.0005384853581276015,-0.002155161360306288,0.002040051672748712
4.816,hover,0.0,0.0,0.0,0.0,0.7687930942298148,0.00039285242583801276,0.5608425143621057,0.0002237704127923418,-0.004910628148654254,0.022187231146081548,0.012818456557774036,0.000532074482390869,-0.0021470968283615398,0.002040051672748712
4.8180000000000005,hover,0.0,0.0,0.0,0.0,0.7688185360102006,0.0003939038090906541,0.560838236237965,0.00022293127817110691,-0.004888574483485351,0.022142985264807145,0.01272089019287832,0.000525691626320678,-0.002139062070351732,0.002040051672748712
4.82,hover,0.0,0.0,0.0,0.0,0.7688437835428008,0.0003949424830333187,0.5608339741240468,0.00022208046632436667,-0.004866510713064948,0.022098806866435127,0.012623766300120826,0.0005193369713322976,-0.002131056959108437,0.002040051672748712
4.822,hover,0.0,0.0,0.0,0.0,0.7688688377115214,0.00039596850442445437,0.560829727961311,0.00022121815219501716,-0.004844437523509255,0.022054696105807684,0.0125270843602788,0.0005130106955678177,-0.002123081367875443,0.002040051672748712
4.824,hover,0.0,0.0,0.0,0.0,0.7688936993992201,0.0003969819303722701,0.5608254976909705,0.00022034451011807897,-0.004822355598732413,0.022010653135361755,0.012430843849390786,0.000506712973907865,-0.002115135170315084,0.002040051672748712
4.8260000000000005,hover,0.0,0.0,0.0,0.0,0.7689183694876977,0.000397982818328237,0.5608212832544894,0.00021945971381259681,-0.004800265620431024,0.02196667810514657,0.012335044238753649,0.0005004439779834595,-0.0021072182405149926,0.002040051672748712
4.828,hover,0.0,0.0,0.0,0.0,0.7689428488576875,0.000398971226080613,0.5608170845935835,0.00021856393637364912,-0.0047781682680688095,0.02192277116284112,0.012239684994919866,0.0004942038761880211,-0.0020993304529938125,0.002040051672748712
4.83,hover,0.0,0.0,0.0,0.0,0.7689671383888469,0.0003999472117479921,0.560812901650218,0.00021765735026446436,-0.004756064218861372,0.021878932453771507,0.012144765579695007,0.0004879928336895222,-0.0020914716827074545,0.002040051672748712
4.832,hover,0.0,0.0,0.0,0.0,0.7689912389597472,0.00040091083377287765,0.5608087343666079,0.00021674012730864641,-0.004733954147761052,0.02183516212092815,0.012050285450135314,0.000481811012442778,-0.002083641805055081,0.002040051672748712
4.8340000000000005,hover,0.0,0.0,0.0,0.0,0.7690151514478643,0.0004018621509152814,0.5608045826852162,0.00021581243868250792,-0.004711838727441915,0.021791460304982937,0.011956244058545567,0.00047565857120187866,-0.0020758406958847372,0.002040051672748712
4.836,hover,0.0,0.0,0.0,0.0,0.7690388767295692,0.0004028012222463469,0.5608004465487532,0.00021487445490751077,-0.00468971862828483,0.021747827144306214,0.01186264085247712,0.00046953566553276105,-0.002068068231499088,0.002040051672748712
4.838,hover,0.0,0.0,0.0,0.0,0.7690624156801186,0.00040372810714199873,0.5607963259001758,0.00021392634584281334,-0.0046675945183626555,0.021704262774983732,0.011769475274725957,0.0004634424478259177,-0.002060324288660545,0.002040051672748712
4.84,hover,0.0,0.0,0.0,0.0,0.7690857691736452,0.0004046428652766172,0.5607922206826866,0.00021296828067792628,-0.004645467063425526,0.021660767330833414,0.011676746763331232,0.0004573790673092319,-0.002052608744596958,0.002040051672748712
4.8420000000000005,hover,0.0,0.0,0.0,0.0,0.7691089380831484,0.00040554555661673913,0.5607881308397327,0.00021200042792547408,-0.004623336926886261,0.02161734094342206,0.011584454751573766,0.0004513456700609522,-0.0020449214770066537,0.002040051672748712
4.844,hover,0.0,0.0,0.0,0.0,0.7691319232804843,0.00040643624141478474,0.5607840563150045,0.00021102295541406243,-0.0046012047698058495,0.02157398374208195,0.011492598667974786,0.0004453423990228019,-0.002037262364063495,0.002040051672748712
4.846,hover,0.0,0.0,0.0,0.0,0.7691547256363569,0.00040731498020281115,0.5607799970524356,0.0002100360302812534,-0.004579071250879068,0.021530695853927324,0.011401177936294887,0.0004393693940131992,-0.0020296312844216634,0.002040051672748712
4.848,hover,0.0,0.0,0.0,0.0,0.769177346020308,0.0004081818337862924,0.5607759529962012,0.0002090398189666448,-0.0045569370264201695,0.021487477403870747,0.01131019197553319,0.00043342679174062455,-0.002022028117220575,0.002040051672748712
4.8500000000000005,hover,0.0,0.0,0.0,0.0,0.7691997853007078,0.0004090368632379266,0.560771924090717,0.0002080344872050562,-0.0045348027503486965,0.0214443285146394,0.011219640199926655,0.00042751472581709906,-0.002014452742089438,0.002040051672748712
4.852,hover,0.0,0.0,0.0,0.0,0.7692220443447456,0.0004098801298914702,0.5607679102806387,0.00020702020001981986,-0.0045126690741753945,0.021401249306791253,0.011129522018949576,0.00042163332677178637,-0.0020069050391516357,0.002040051672748712
4.854,hover,0.0,0.0,0.0,0.0,0.7692441240184202,0.0004107116953355996,0.5607639115108606,0.0002059971217161767,-0.004490536646988211,0.021358239898731146,0.011039836837313351,0.000415782722064718,-0.001999384889029337,0.002040051672748712
4.856,hover,0.0,0.0,0.0,0.0,0.7692660251865302,0.0004115316214078009,0.5607599277265148,0.00020496541587477663,-0.004468406115438405,0.02131530040672674,0.010950584054966354,0.0004099630361006393,-0.0019918921728475348,0.002040051672748712
4.8580000000000005,hover,0.0,0.0,0.0,0.0,0.7692877487126644,0.0004123399701882868,0.5607559588729704,0.00020392524534528365,-0.004446278123726753,0.02127243094492441,0.010861763067094072,0.0004041743902429683,-0.0019844267722381992,0.002040051672748712
4.86,hover,0.0,0.0,0.0,0.0,0.7693092954591926,0.00041313680399394253,0.5607520048958317,0.00020287677224008446,-0.004424153313589869,0.02122963162536499,0.010773373264119378,0.0003984169028278693,-0.001976988569344323,0.002040051672748712
4.862,hover,0.0,0.0,0.0,0.0,0.769330666287256,0.00041392218537229943,0.560748065740938,0.00020182015792810114,-0.004402032324286588,0.021186902557999474,0.010685414031703096,0.00039269068917844306,-0.0019695774468235405,0.002040051672748712
4.864,hover,0.0,0.0,0.0,0.0,0.7693518620567574,0.0004146961770955375,0.5607441413543623,0.00020075556302870696,-0.004379915792584484,0.02114424385070455,0.010597884750744609,0.0003869958616190211,-0.0019621932878520153,0.002040051672748712
4.866,hover,0.0,0.0,0.0,0.0,0.7693728836263521,0.00041545884215451665,0.56074023168241,0.00019968314740574506,-0.004357804352746468,0.02110165560929809,0.010510784797382811,0.0003813325294895771,-0.001954835976128061,0.002040051672748712
4.868,hover,0.0,0.0,0.0,0.0,0.7693937318534382,0.0004162102437528371,0.5607363366716183,0.00019860307016165047,-0.004335698636517489,0.021059137937554553,0.010424113542997266,0.0003757007991602432,-0.0019475053958756356,0.002040051672748712
4.87,hover,0.0,0.0,0.0,0.0,0.7694144075941466,0.00041695044530092897,0.5607324562687546,0.00019751548963167315,-0.004313599273111322,0.021016690937220195,0.010337870354209439,0.00037010077404592674,-0.0019402014318473672,0.002040051672748712
4.872,hover,0.0,0.0,0.0,0.0,0.7694349117033323,0.00041767951041017106,0.5607285904208159,0.00019642056337820435,-0.004291506889197475,0.020974314708028328,0.010252054592884254,0.00036453255462103734,-0.0019329239693280697,0.002040051672748712
4.874,hover,0.0,0.0,0.0,0.0,0.7694552450345646,0.00041839750288703967,0.5607247390750276,0.0001953184481852037,-0.004269422108888162,0.02093200934771433,0.010166665616131769,0.00035899623843431194,-0.001925672894137942,0.002040051672748712
4.876,hover,0.0,0.0,0.0,0.0,0.7694754084401173,0.00041910448672728717,0.5607209021788424,0.000194209300052728,-0.004247345553725402,0.020889774952030697,0.010081702776309156,0.00035349192012374065,-0.0019184480926352134,0.002040051672748712
4.878,hover,0.0,0.0,0.0,0.0,0.7694954027709594,0.00041980052611015036,0.560717079679939,0.0001930932741915606,-0.004225277842668199,0.0208476116147619,0.009997165421022776,0.00034801969143159224,-0.001911249451719261,0.002040051672748712
4.88,hover,0.0,0.0,0.0,0.0,0.7695152288767456,0.00042048568539258943,0.5607132715262213,0.00019197052501794103,-0.004203219592079813,0.020805519427739193,0.009913052893130549,0.0003425796412195349,-0.0019040768588332712,0.002040051672748712
4.882,hover,0.0,0.0,0.0,0.0,0.7695348876058071,0.00042116002910355714,0.5607094776658174,0.00019084120614839563,-0.00418117141571514,0.02076349848085534,0.009829364530744518,0.00033717185548384727,-0.0018969302019669454,0.002040051672748712
4.884,hover,0.0,0.0,0.0,0.0,0.7695543798051416,0.0004218236219382986,0.560705698047078,0.00018970547039466734,-0.0041591339247081735,0.020721548862079185,0.00974609966723357,0.0003317964173707313,-0.0018898093696587163,0.002040051672748712
4.886,hover,0.0,0.0,0.0,0.0,0.7695737063204041,0.000422476528752682,0.560701932618576,0.00018856346975874443,-0.004137107727559586,0.020679670657470242,0.00966325763122641,0.00032645340719170916,-0.0018827142509986257,0.002040051672748712
4.888,hover,0.0,0.0,0.0,0.0,0.7695928679958973,0.00042311881455756023,0.5606981813291048,0.00018741535542798893,-0.00411509343012436,0.020637863951193023,0.009580837746614777,0.00032114290243911086,-0.0018756447356303796,0.002040051672748712
4.89,hover,0.0,0.0,0.0,0.0,0.7696118656745624,0.00042375054451316354,0.5606944441276772,0.0001862612777703637,-0.004093091635599576,0.020596128825531496,0.009498839332556807,0.0003158649778016478,-0.0018686007137533268,0.002040051672748712
4.892,hover,0.0,0.0,0.0,0.0,0.7696307001979694,0.0004243717839235237,0.560690720963525,0.00018510138632975694,-0.004071102944512232,0.020554465360903246,0.009417261703480673,0.00031061970518007865,-0.001861582076124914,0.002040051672748712
4.894,hover,0.0,0.0,0.0,0.0,0.7696493724063076,0.0004249825982309296,0.5606870117860969,0.00018393582982140493,-0.004049127954707207,0.020512873635873653,0.009336104169088371,0.00030540715370295054,-0.0018545887140624152,0.002040051672748712
4.896,hover,0.0,0.0,0.0,0.0,0.7696678831383763,0.00042558305301041447,0.560683316545058,0.00018276475612741236,-0.00402716726133529,0.020471353727169978,0.009255366034359792,0.00030022738974242634,-0.0018476205194448486,0.002040051672748712
4.898,hover,0.0,0.0,0.0,0.0,0.7696862332315754,0.00042617321396427486,0.5606796351902885,0.00018158831229236913,-0.00400522145684132,0.020429905709695325,0.009175046599557004,0.00029508047693019464,-0.0018406773847146234,0.002040051672748712
4.9,hover,0.0,0.0,0.0,0.0,0.7697044235218958,0.00042675314691662176,0.5606759676718828,0.00018040664451906432,-0.003983291130952406,0.020388529656542552,0.009095145160228706,0.0002899664761734521,-0.0018337592028793803,0.002040051672748712
4.902,hover,0.0,0.0,0.0,0.0,0.7697224548439102,0.0004273229178079637,0.5606723139401477,0.00017921989816429553,-0.003961376870666259,0.02034722563900804,0.009015661007214903,0.0002848854456709692,-0.0018268658675133895,0.002040051672748712
4.904,hover,0.0,0.0,0.0,0.0,0.7697403280307635,0.00042788259268982217,0.5606686739456022,0.00017802821773477446,-0.003939479260239603,0.02030599372660544,0.008936593426651897,0.00027983744092923216,-0.0018199972727590422,0.002040051672748712
4.906,hover,0.0,0.0,0.0,0.0,0.7697580439141635,0.00042843223771937947,0.5606650476389755,0.00017683174688312768,-0.003917598881176691,0.02026483398707928,0.00885794169997736,0.00027482251477864655,-0.0018131533133281888,0.002040051672748712
4.908,hover,0.0,0.0,0.0,0.0,0.7697756033243713,0.00042897191915415914,0.5606614349712065,0.00017563062840399214,-0.0038957363122179072,0.02022374648641852,0.008779705103935763,0.00026984071738982883,-0.0018063338845033204,0.002040051672748712
4.91,hover,0.0,0.0,0.0,0.0,0.7697930070901925,0.000429501703346739,0.5606578358934422,0.00017442500423020535,-0.0038738921293284714,0.02018273128887001,0.008701882910583937,0.00026489209628995493,-0.0017995388821387339,0.002040051672748712
4.912,hover,0.0,0.0,0.0,0.0,0.7698102560389671,0.0004300216567394974,0.5606542503570369,0.0001732150154290892,-0.0038520669056872365,0.020141788456951866,0.008624474387296853,0.00025997669637918726,-0.0017927682026615504,0.002040051672748712
4.914,hover,0.0,0.0,0.0,0.0,0.7698273509965606,0.00043053184585939175,0.5606506783135508,0.0001720008021988274,-0.003830261211675575,0.020100918051466726,0.008547478796773748,0.0002550945599471626,-0.0017860217430727301,0.002040051672748712
4.916,hover,0.0,0.0,0.0,0.0,0.7698442927873547,0.00043103233731277084,0.5606471197147489,0.00017078250386493642,-0.003808475614866371,0.02006012013151499,0.00847089539704433,0.0002502457266895426,-0.0017792994009478424,0.002040051672748712
4.918,hover,0.0,0.0,0.0,0.0,0.7698610822342377,0.0004315231977802201,0.5606435745126,0.00016956025887682855,-0.003786710680013094,0.020019394754507928,0.008394723441475318,0.0002454302337246385,-0.0017726010744377027,0.002040051672748712
4.92,hover,0.0,0.0,0.0,0.0,0.7698777201585952,0.0004320044940114403,0.5606400426592755,0.0001683342048044672,-0.0037649669690389812,0.01997874197618071,0.008318962178777149,0.00024064811561008841,-0.0017659266622693497,0.002040051672748712
4.922,hover,0.0,0.0,0.0,0.0,0.7698942073803012,0.0004324762928201595,0.5606365241071479,0.00016710447833511452,-0.0037432450410263066,0.019938161850605363,0.008243610853010896,0.00023589940435959436,-0.001759276063746274,0.002040051672748712
4.924,hover,0.0,0.0,0.0,0.0,0.7699105447177085,0.00043293866107907896,0.5606330188087905,0.0001658712152701695,-0.0037215454522057457,0.01989765443020365,0.008168668703595559,0.00023118412945972303,-0.0017526491787490679,0.002040051672748712
4.926,hover,0.0,0.0,0.0,0.0,0.7699267329876391,0.0004333916657148525,0.560629526716975,0.00016463455052209767,-0.00369986875594584,0.019857219765759843,0.008094134965315393,0.0002265023178867622,-0.001746045907735663,0.002040051672748712
4.928,hover,0.0,0.0,0.0,0.0,0.7699427730053758,0.00043383537370309975,0.5606260477846715,0.00016339461811145026,-0.0036782155027425545,0.019816857906433456,0.0080200088683276,0.0002218539941236331,-0.001739466151741819,0.002040051672748712
4.93,hover,0.0,0.0,0.0,0.0,0.7699586655846522,0.00043426985206345347,0.5606225819650468,0.00016215155116397424,-0.0036565862402089338,0.019776568899771862,0.007946289638170201,0.00021723918017685045,-0.0017329098123811365,0.002040051672748712
4.932,hover,0.0,0.0,0.0,0.0,0.7699744115376438,0.00043469516785464053,0.5606191292114631,0.00016090548190781092,-0.003634981513064851,0.019736352791722842,0.00787297649577018,0.00021265789559354306,-0.0017263767918451565,0.002040051672748712
4.934,hover,0.0,0.0,0.0,0.0,0.7699900116749587,0.00043511138816959755,0.5606156894774773,0.00015965654167078404,-0.0036134018631268504,0.019696209626647056,0.007800068657451825,0.00020811015747851998,-0.0017198669929036577,0.002040051672748712
4.936,hover,0.0,0.0,0.0,0.0,0.7700054668056286,0.00043551858013062033,0.5606122627168395,0.00015840486087777606,-0.0035918478292980994,0.019656139447330433,0.007727565334945331,0.00020359598051138686,-0.0017133803189042323,0.002040051672748712
4.938,hover,0.0,0.0,0.0,0.0,0.7700207777370994,0.0004359168108845477,0.5606088488834919,0.00015715056904819238,-0.0035703199475584195,0.019616142294996492,0.007655465735395626,0.00019911537696370912,-0.0017069166737724302,0.002040051672748712
4.94,hover,0.0,0.0,0.0,0.0,0.7700359452752221,0.00043630614759798014,0.560605447931568,0.00015589379479351355,-0.0035488187509544297,0.019576218209318565,0.0075837690613714615,0.00019466835671622085,-0.0017004759620112856,0.002040051672748712
4.942,hover,0.0,0.0,0.0,0.0,0.7700509702242438,0.0004366866574525323,0.5606020598153906,0.00015463466581493358,-0.003527344769589775,0.01953636722843196,0.007512474510874663,0.0001902549272760821,-0.0016940580887011738,0.002040051672748712
4.944,hover,0.0,0.0,0.0,0.0,0.7700658533867986,0.00043705840764012065,0.5605986844894716,0.00015337330890108572,-0.0035058985306154673,0.019496589388946054,0.007441581277349734,0.00018587509379417136,-0.001687662959499335,0.002040051672748712
4.946,hover,0.0,0.0,0.0,0.0,0.770080595563898,0.0004374214653582855,0.5605953219085104,0.00015210984992585367,-0.003484480558220306,0.01945688472595626,0.007371088549693662,0.0001815288590824249,-0.0016812904806395269,0.002040051672748712
4.948,hover,0.0,0.0,0.0,0.0,0.7700951975549225,0.00043777589780554795,0.5605919720273925,0.00015084441384626837,-0.0034630913736214087,0.019417253273056004,0.007300995512265852,0.0001772162236312133,-0.0016749405589311982,0.002040051672748712
4.95,hover,0.0,0.0,0.0,0.0,0.7701096601576123,0.0004381217721768015,0.560588634801189,0.00014957712470049003,-0.0034417314950548447,0.019377695062348533,0.00723130134489848,0.00017293718562676238,-0.0016686131017591488,0.002040051672748712
4.952,hover,0.0,0.0,0.0,0.0,0.770123984168058,0.00043845915565873865,0.5605853101851549,0.000148308105605875,-0.0034204014377663496,0.019338210124458723,0.0071620052229070235,0.00016869174096858922,-0.001662308017082677,0.002040051672748712
4.954,hover,0.0,0.0,0.0,0.0,0.7701381703806922,0.00043878811542531266,0.560581998134728,0.00014703747875712537,-0.0033991017140021494,0.019298798488544724,0.007093106317100932,0.00016447988328701006,-0.0016560252134349997,0.002040051672748712
4.956,hover,0.0,0.0,0.0,0.0,0.7701522195882798,0.000439108718633234,0.5605786986055281,0.00014576536542452464,-0.0033778328329999137,0.01925946018230977,0.0070246037937946966,0.00016030160396065022,-0.0016497645999219515,0.002040051672748712
4.958,hover,0.0,0.0,0.0,0.0,0.7701661325819095,0.00043942103241750196,0.5605754115533557,0.00014449188595225262,-0.0033565953009797324,0.01922019523201347,0.006956496814819081,0.0001561568921339954,-0.0016435260862214208,0.002040051672748712
4.96,hover,0.0,0.0,0.0,0.0,0.7701799101509845,0.00043972512388697194,0.5605721369341905,0.00014321715975678664,-0.003335389621135269,0.019181003662483466,0.006888784537532607,0.00015204573473498017,-0.001637309582582172,0.002040051672748712
4.962,hover,0.0,0.0,0.0,0.0,0.7701935530832142,0.00044002106011995716,0.5605688747041908,0.00014194130532538238,-0.00331421629362498,0.01914188549712679,0.006821466114833295,0.00014796811649259688,-0.0016311149998229704,0.002040051672748712
4.964,hover,0.0,0.0,0.0,0.0,0.7702070621646046,0.00044030890815986625,0.5605656248196922,0.00014066444021463708,-0.003293075815563438,0.0191028407579412,0.00675454069517063,0.00014392401995453854,-0.0016249422493311194,0.002040051672748712
4.966,hover,0.0,0.0,0.0,0.0,0.7702204381794496,0.000440588735010876,0.5605623872372061,0.00013938668104913375,-0.0032719686810127584,0.01906386946552648,0.00668800742255784,0.0001399134255048648,-0.0016187912430616366,0.002040051672748712
4.968,hover,0.0,0.0,0.0,0.0,0.7702336819103228,0.00044086060763363937,0.560559161913419,0.00013810814352016546,-0.0032508953809741318,0.01902497163909558,0.006621865436584312,0.00013593631138169055,-0.0016126618935355743,0.002040051672748712
4.97,hover,0.0,0.0,0.0,0.0,0.7702467941380676,0.00044112459294102916,0.5605559488051913,0.00013682894238453952,-0.003229856403379443,0.018986147296485786,0.006556113872428353,0.00013199265369490606,-0.0016065541138389169,0.002040051672748712
4.972,hover,0.0,0.0,0.0,0.0,0.7702597756417894,0.000441380757793917,0.5605527478695561,0.00013554919146346176,-0.003208852233083017,0.018947396454169728,0.006490751860870198,0.0001280824264439106,-0.0016004678176209967,0.002040051672748712
4.974,hover,0.0,0.0,0.0,0.0,0.770272627198846,0.00044162916899718324,0.560549559063718,0.0001342690036415703,-0.0031878833518534455,0.018908719127266414,0.006425778528303297,0.00012420560163312392,-0.0015944029190931334,0.002040051672748712
4.976,hover,0.0,0.0,0.0,0.0,0.7702853495848395,0.00044186989329786646,0.5605463823450519,0.00013298849086686677,-0.0031669502383655265,0.018870115329552083,0.006361192996727979,0.00012036215034160184,-0.0015883593330271962,0.002040051672748712
4.978,hover,0.0,0.0,0.0,0.0,0.7702979435736071,0.0004421029973800368,0.5605432176711024,0.00013170776415008794,-0.0031460533681923115,0.018831585073471078,0.00629699438379648,0.0001165520410851554,-0.001582336974753759,0.002040051672748712
4.98,hover,0.0,0.0,0.0,0.0,0.7703104099372128,0.0004423285478607572,0.5605400649995821,0.0001304269335640671,-0.0031251932137972447,0.01879312837014662,0.006233181802817615,0.00011277524036021732,-0.0015763357601608406,0.002040051672748712
4.982,hover,0.0,0.0,0.0,0.0,0.7703227494459384,0.00044254661128596996,0.5605369242883707,0.00012914610824332423,-0.0031043702445264134,0.01875474522939154,0.006169754362771352,0.00010903171260638535,-0.0015703556056919385,0.002040051672748712
4.984,hover,0.0,0.0,0.0,0.0,0.770334962868275,0.00044275725412642574,0.560533795495514,0.00012786539638368055,-0.003083584926600905,0.018716435659718866,0.006106711168323219,0.00010532142022789047,-0.001564396428344184,0.002040051672748712
4.986,hover,0.0,0.0,0.0,0.0,0.7703470509709146,0.0004429605427736595,0.5605306785792227,0.00012658490524189716,-0.0030628377231092675,0.018678199668352442,0.006044051319839,0.00010164432361687938,-0.0015584581456664643,0.002040051672748712
4.988,hover,0.0,0.0,0.0,0.0,0.7703590145187414,0.0004431565435360034,0.5605275734978712,0.00012530474113535696,-0.0030421290940000766,0.018640037261237412,0.005981773913399715,9.800038117196497e-05,-0.001552540675757514,0.002040051672748712
4.99,hover,0.0,0.0,0.0,0.0,0.7703708542748231,0.00044334532263463693,0.5605244802099967,0.0001240250094417919,-0.0030214594960746056,0.018601948443050666,0.005919878040816828,9.438954931674633e-05,-0.0015466439372642336,0.002040051672748712
4.992,hover,0.0,0.0,0.0,0.0,0.7703825710004024,0.00044352694619967354,0.560521398674298,0.00012274581459905702,-0.0030008293829796077,0.01856393321721122,0.0058583627896477515,9.081178251830064e-05,-0.001540767849379023,0.002040051672748712
4.994,hover,0.0,0.0,0.0,0.0,0.7703941654548939,0.0004437014802666923,0.560518328849634,0.00012146726010735813,-0.002980239205200963,0.018525991585915568,0.005797227245728675,8.726703350938849e-05,-0.001534912331980307,0.002040051672748712
4.996,hover,0.0,0.0,0.0,0.0,0.7704056383958815,0.0004438689907734025,0.5605152706950227,0.00012018944853199835,-0.002959689410059119,0.01848812355017836,0.00573647049377228,8.375525335507592e-05,-0.0015290773056530137,0.002040051672748712
4.998,hover,0.0,0.0,0.0,0.0,0.7704169905791066,0.0004440295435555745,0.5605122241696399,0.00011891248150144178,-0.0029391804417048853,0.018450329109824175,0.005676091612533846,8.027639108601213e-05,-0.001523262691399874,0.002040051672748712
5.0,hover,0.0,0.0,0.0,0.0,0.7704282227584596,0.00044418320434326357,0.5605091892328183,0.00011763645970705733,-0.0029187127411144332,0.018412608263495802,0.005616089676451822,7.683039384453116e-05,-0.0015174684107392442,0.002040051672748712
5.002,hover,0.0,0.0,0.0,0.0,0.7704393356859709,0.0004443300387570693,0.5605061658440469,0.00011636148290292916,-0.0028982867460841757,0.018374961008662427,0.0055564637556692375,7.341720690286008e-05,-0.0015116943857040564,0.002040051672748712
5.0040000000000004,hover,0.0,0.0,0.0,0.0,0.770450330111803,0.00044447011230443195,0.5605031539629692,0.00011508764990573785,-0.002877902891225541,0.018337387341627813,0.005497212916055315,7.00367736813278e-05,-0.0015059405388411144,0.002040051672748712
5.006,hover,0.0,0.0,0.0,0.0,0.7704612067842415,0.0004446034903759651,0.5605001535493828,0.00011381505859470952,-0.0028575616079596603,0.018299887257538526,0.005438336219226875,6.668903576656819e-05,-0.0015002067932101107,0.002040051672748712
5.008,hover,0.0,0.0,0.0,0.0,0.7704719664496866,0.0004447302382418245,0.560497164563238,0.00011254380591163523,-0.0028372633245119894,0.018262460750392093,0.00537983272256966,6.337393292970498e-05,-0.0014944930723822573,0.002040051672748712
5.01,hover,0.0,0.0,0.0,0.0,0.7704826098526452,0.0004448504210481136,0.560494186964637,0.00011127398786095828,-0.0028170084659068784,0.018225107813045142,0.005321701479259736,6.009140314453577e-05,-0.0014887993004390155,0.002040051672748712
5.0120000000000005,hover,0.0,0.0,0.0,0.0,0.7704931377357265,0.0004449641038132674,0.5604912207138328,0.0001100056995121408,-0.002796797453953271,0.018187828437243585,0.005263941540648186,5.6841382576911015e-05,-0.0014831254021000074,0.002040051672748712
5.014,hover,0.0,0.0,0.0,0.0,0.7705035508396397,0.00044507135142447,0.5604882657712273,0.00010873903500220186,-0.0027766307072311773,0.01815062261365534,0.005206551956600616,5.362380560129768e-05,-0.0014774713027293593,0.002040051672748712
5.016,hover,0.0,0.0,0.0,0.0,0.7705138499031823,0.00044517222863421635,0.5604853220973711,0.00010747408753414067,-0.0027565086410961713,0.018113490331863286,0.005149531771262838,5.043860487316763e-05,-0.0014718369280923682,0.002040051672748712
5.018,hover,0.0,0.0,0.0,0.0,0.7705240356632314,0.0004452668000568715,0.5604823896529623,0.00010621094937693936,-0.0027364316676768575,0.018076431580371834,0.005092880024530671,4.728571132756311e-05,-0.0014662222044389036,0.002040051672748712
5.0200000000000005,hover,0.0,0.0,0.0,0.0,0.7705341088547355,0.0004453551301652651,0.5604794683988452,0.00010494971186566186,-0.002716400195872077,0.018039446346613548,0.005036595752077163,4.41650541968047e-05,-0.0014606270585034126,0.002040051672748712
5.022,hover,0.0,0.0,0.0,0.0,0.7705440702107063,0.0004454372832873216,0.5604765582960102,0.00010369046540164786,-0.0026964146313478597,0.018002534616955727,0.004980677985379782,4.1076561028233545e-05,-0.0014550514175039446,0.002040051672748712
5.024,hover,0.0,0.0,0.0,0.0,0.7705539204622097,0.0004455133236027255,0.5604736593055919,0.00010243329945279996,-0.002676475376534146,0.017965696376707058,0.004925125751747302,3.802015770195064e-05,-0.0014494952091413916,0.002040051672748712
5.026,hover,0.0,0.0,0.0,0.0,0.7705636603383584,0.00044558331513962267,0.5604707713888687,0.0001011783025539611,-0.0026565828306213276,0.017928931610124304,0.004869938074346386,3.4995768448588134e-05,-0.0014439583615984588,0.002040051672748712
5.0280000000000005,hover,0.0,0.0,0.0,0.0,0.7705732905663029,0.0004456473217713568,0.5604678945072616,9.992556230738039e-05,-0.0026367373895566015,0.017892240300418968,0.004815113972228,3.200331586708528e-05,-0.0014384408035383511,0.002040051672748712
5.03,hover,0.0,0.0,0.0,0.0,0.7705828118712236,0.00044570540721324177,0.5604650286223334,9.8675165383265e-05,-0.002616939446040195,0.01785562242976406,0.004760652460353518,2.9042720942472537e-05,-0.0014329424641038426,0.002040051672748712
5.032,hover,0.0,0.0,0.0,0.0,0.7705922249763228,0.0004457576350193691,0.5604621736957875,9.7427197520416e-05,-0.002597189389521464,0.01781907797930079,0.00470655254962079,2.6113903063673515e-05,-0.0014274632729154022,0.002040051672748712
5.034,hover,0.0,0.0,0.0,0.0,0.7706015306028167,0.0004458040685794517,0.5604593296894674,9.618174352694628e-05,-0.0025774876061948897,0.01778260692914538,0.00465281324688997,2.321678004130061e-05,-0.0014220031600698723,0.002040051672748712
