time,px,py,pz,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,goal_x,goal_y,goal_z,u1,u2,u3,u4,u5,u6,u7,u8,u_alpha,u_beta,solve_time,dist_fx,dist_fy,dist_fz,dist_mx,dist_my,dist_mz,actual_dist_fx,actual_dist_fy,actual_dist_fz,actual_dist_mx,actual_dist_my,actual_dist_mz
0.0,0.0,0.0,0.2013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0016017921270897527,0.0016017921270897527,0.0016017921270897535,0.0016017921270897535,0.0016017921270897535,0.0016017921270897535,0.0016017921270897522,0.0016017921270897522,1.6707963267948966,1.5707963267948966,0.001841941999998653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009601116180419922,-2.2490874274426607e-05,-4.961939782031054e-05,0.20158934987115218,0.999999974473841,0.0001278987580677103,0.0001862634088500033,-4.0937587876329745e-07,-0.0022490874274426606,-0.004961939782031054,0.028934987115216675,0.025579751831192998,0.03725268208697329,-8.187517644931242e-05,0.0,0.0,1.0,4.9813187702711765,1.994448920426828e-08,4.270683963676684,0.2637800701306128,4.981326828221788,1.994448920426828e-08,4.2706920216272914,0.2637800701306125,1.6707236807260426,1.5707236807260425,0.0016206580000073245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020734071731567383,-4.8041234325787035e-05,-3.326225147080516e-05,0.2018123822644385,0.9999999802508585,8.264255479955828e-05,0.00018073776153566159,1.5337383422761816e-06,-0.0025550360051360427,0.0016357146349505382,0.022303239328632155,-0.009051312507305499,-0.0011050836512320333,0.00038707826464252356,0.0,0.0,1.0,29.999999999994984,0.03232504388748351,29.999999999999556,0.5172461761394946,29.99999999999501,0.032325043879666594,29.999999999999556,0.517142791297442,1.6707963267948898,1.047197551285909,0.0032160920000023907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.030513525009155273,-7.488849659479776e-05,-1.6460177336702958e-05,0.2030903748951071,0.9999999900769045,2.5280736461935403e-05,0.0001385422491044994,3.6221855585070968e-06,-0.0026847262269010723,0.00168020741341022,0.12779926306685774,-0.011472452048699365,-0.008439050567366504,0.00041631337199609004,0.0,0.0,1.0,29.999999999948013,1.771209333342018,29.999999999951637,3.476089971421459e-09,29.999999999948574,1.7712093329388963,29.999999999952124,3.370443368844178e-09,1.6706196497952925,1.5611923788403552,0.002946933999993462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0405120849609375,-0.00010367392025697587,-6.389188511312933e-10,0.2052990745913074,0.999999997342251,-2.835546575491609e-05,6.702392741239732e-05,4.3884380418351554e-06,-0.002878542366217811,0.0016459538417851825,0.22086996962002992,-0.010727313430141733,-0.014303621686507579,0.0001521259212351154,0.0,0.0,1.0,29.999999999996465,2.485953992694089,29.999999999205244,0.1553714325563962,29.999999999996465,2.485929954928112,29.999999999293305,0.15537143143166543,1.1547876559186963,1.5707963267948966,0.001975979999997435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05060291290283203,-0.00013624423738647413,1.549122908010548e-05,0.20828545539070065,0.999999997381289,-6.562676386737483e-05,-3.045319628618811e-05,1.7754957509942517e-06,-0.003257031712949825,0.001549186799895661,0.29863807993932573,-0.007454310144530716,-0.019495377193040155,-0.0005236408733690569,0.0,0.0,1.0,29.999999999992536,2.1894104422650225,28.69004664978038,1.1010634925496678,29.999999999992546,1.9594197782760774,29.814977690211894,1.10106348593128,1.1471975513899217,1.5670681057912759,0.0021199040000112745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06030678749084473,-0.00018901708443569223,3.112140164524755e-05,0.21185287252058213,0.9999999302500795,-0.00010153574706061611,-0.0003592991104231407,9.719918269664573e-06,-0.00527728470492181,0.0015630172565142069,0.35674171298814794,-0.007181866018314728,-0.06576927578633462,0.0015847870423633375,0.0,0.0,1.0,29.742838865474596,6.935303538157303,29.99999999999201,8.771067250836081,29.61311009680672,6.323116601168959,29.999999999992323,8.771155959630423,1.2633343438485825,1.4202922397078,0.0017445210000062161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06989121437072754,-0.0002130709145082852,5.683213819334116e-05,0.2159964665218515,0.9999997737832075,-0.00028742937529709073,-0.0006067694865569701,4.060390899073357e-05,-0.002405383007259297,0.0025710736548093614,0.4143594001269378,-0.037176988591256045,-0.049494349607990894,0.006185130982437351,0.0,0.0,1.0,29.9999999999755,12.36207877156528,29.999999999972847,9.372916146400808,29.999999999976072,8.865281356151524,29.9999999999737,8.057767024120917,1.1471975512113226,1.0471975512067422,0.0016712530000120296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07958579063415527,-0.0001905481948923338,7.25678501471674e-05,0.22064972503372743,0.9999995874638976,-0.0003063465946313389,-0.0008530000995194861,6.0121777621284194e-05,0.0022522719615951405,0.0015735711953826245,0.46532585118759195,-0.0037830847760476627,-0.04924710294562714,0.0038917152919592957,0.0,0.0,1.0,29.999999999960313,10.213625543813615,29.99999999342067,9.228634408666286,29.99999999996007,8.66688767861164,29.990737236316928,9.026242435330172,1.1471975512159112,1.0471975512218104,0.0017691179999985707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08904051780700684,-0.00012517747597097755,8.819528763237073e-05,0.2256614138850189,0.9999993449174789,-0.00031068991346960454,-0.001098515281278922,8.306964997521974e-05,0.006537071892135625,0.001562743748520333,0.5011688851291468,-0.0008677155330998098,-0.04910441174621744,0.004575273962574606,0.0,0.0,1.0,29.999999999524015,8.629010062560482,29.999999999619977,7.84618264544648,29.999999999520927,7.705292473626134,29.99999999961784,7.9447400195481785,1.1471975513222752,1.0471975513224112,0.00148213499997496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09958457946777344,-3.1933406705000726e-05,0.00010435080239459272,0.23089841597039792,0.9999990358930865,-0.0003114633425813855,-0.0013489873898071465,0.00010694159703852245,0.009324406926597683,0.0016155514762221997,0.5237002085379041,-0.00015362151114566144,-0.05009592781677386,0.004758997562558585,0.0,0.0,1.0,29.99999999908802,6.730939415739732,29.999999999899064,6.059870430009163,29.999999999087457,6.091384033163571,29.999999999899057,6.129049180652852,1.1471975512729908,1.0471975512828429,0.0014536609999993289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10908794403076172,6.890141166906972e-05,0.00012121756661240659,0.23625908016059366,0.9999986430151767,-0.000312540347625347,-0.0016122455878529703,0.0001301940854589938,0.010083481837407045,0.0016866764217813859,0.5360664190195722,-0.00021478246473074055,-0.05265312088199236,0.004634393175044724,0.0,0.0,1.0,29.999999978440545,5.3268689496499855,29.99999999990203,4.678264560072607,29.999999982448454,4.853644452008552,29.999999999902133,4.7032199402435015,1.1471975515358372,1.0471975519857102,0.0015614419999963047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11967325210571289,0.00016448590864390016,0.00013885169425650038,0.24168663612667574,0.999998147185104,-0.0003153745877812398,-0.001892900629442756,0.00015196195086149617,0.009558449697483045,0.0017634127644093802,0.542755596608208,-0.000567167159149716,-0.05613237963739243,0.004336950834264882,0.0,0.0,1.0,29.869265941409726,4.244816212621676,29.999999999851237,3.5402772978397072,29.882311090167626,3.9022593674200987,29.999999999851294,3.5516585569877464,1.3023046493130184,1.2605065659353436,0.0014926789999947232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.129103422164917,0.00024859328697854067,0.0001572501318483113,0.24714413648687075,0.9999975907035187,-0.0003202448083356562,-0.002164841361859125,0.0001717332173750266,0.008410737833464051,0.0018398437591810924,0.5457500360195022,-0.000974857338550459,-0.05438935611246261,0.003938954067266552,0.0,0.0,1.0,29.554709943992563,2.9821354360548735,29.999999999803634,2.074682069917712,29.814177863933615,2.706384179543455,29.99999999980518,2.035408066019144,1.4248712812413353,1.394488752627633,0.001531190999997989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13958168029785156,0.00031697215260194454,0.00017646354103676283,0.2526025001039061,0.9999970964384258,-0.000328040610495596,-0.0023796254704003842,0.00019205909351139672,0.006837886562340384,0.0019213409188451535,0.5458363617035336,-0.0015577649984994553,-0.04295796663894578,0.004054801076763449,0.0,0.0,1.0,29.3822921231342,2.209352107462389,29.999999999931877,0.7906509645784652,29.85794574801103,1.993258648537569,29.999999999932403,0.7640120068278691,1.5475010294843334,1.5080402406489277,0.0014769679999915297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14988422393798828,0.0003678681675039497,0.0001965234197088323,0.258054193620645,0.9999967324261583,-0.0003390531501436986,-0.0025246446954340124,0.00021528847837814382,0.005089601490200519,0.0020059878672069468,0.5451693516738925,-0.0021970404296095284,-0.029005035164351628,0.004641604187858785,0.0,0.0,1.0,29.308074721739985,2.2177764933852084,29.999999999929585,1.4350864237622218e-05,29.937662250034816,2.0043058589159766,29.999999999930036,4.0358901288839455e-05,1.6014429713030465,1.5613413113841883,0.0013556039999969016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1593317985534668,0.0004022497450355243,0.00021728477209499473,0.2635018841443765,0.9999965186151691,-0.0003506729686805868,-0.0026040401794902527,0.00024240617533901834,0.003438157753157458,0.002076135238616243,0.5447690523731442,-0.002313696691712534,-0.015880491448976176,0.005424014207904273,0.0,0.0,1.0,29.293561184578007,2.3770245045844174,29.99999999968401,0.14169434497241348,29.999999755582994,2.157356063979485,29.999999999685965,0.1416860392403191,1.601616875336821,1.5707963267807217,0.001518416999999772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17067646980285645,0.00042194059110330014,0.00023860523858414847,0.2689488415188023,0.999996455982802,-0.0003603312568920426,-0.0026236451773718724,0.00027325666329041916,0.0019690846067775846,0.0021320466489153757,0.5446957374425824,-0.0019165386030740822,-0.003922713986888043,0.006173734273313231,0.0,0.0,1.0,29.36530091490212,2.33877052610138,29.999999998354415,0.09945355602935405,29.99999311368704,2.1341448533478578,29.999999998356436,0.09945578073736316,1.6017635492618236,1.5705227892342402,0.0023034419999987676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17892909049987793,0.00042812611841495696,0.0002605373018647868,0.27439773426126196,0.9999965186669744,-0.0003685453321790904,-0.0025946896956612043,0.00030726804625822785,0.0006185527311656841,0.00219320632806383,0.5448892742459688,-0.0016233755025464075,0.005789106549870443,0.0068086459395700445,0.0,0.0,1.0,29.433729127243744,2.3044950565238103,29.99999999985251,0.10880302692250539,29.993811843883773,2.1148046182499036,29.999999999852513,0.10880241081927296,1.6101944310431404,1.5706742764746338,0.0014017789999911656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18961095809936523,0.0004222308624617769,0.00028312227037614293,0.27985032974641955,0.9999966760859137,-0.0003757101871055058,-0.0025275288053312425,0.0003438853255749113,-0.0005895255953180048,0.0022584968511356156,0.5452595485157589,-0.001409825020241232,0.013429954288700672,0.007332089182776144,0.0,0.0,1.0,29.495692672046044,2.27984270888206,29.99999999935939,0.10476078303335092,29.999998724494702,2.10246624478006,29.99999999936167,0.10476086831391608,1.613867926195864,1.5706561852805305,0.0016978090000066004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1988983154296875,0.0004059011212357026,0.0003063841418334561,0.28530766462928314,0.9999968983901123,-0.0003819907422924347,-0.002431244700833985,0.00038254729402335195,-0.0016329741226074298,0.0023261871457313167,0.54573348828636,-0.0012299241740956627,0.019254396121233034,0.007742762553001616,0.0,0.0,1.0,29.58604351600943,2.2497174715031734,29.999999998434145,0.09639414155290213,29.973782746661925,2.086203981665991,29.999999998422453,0.09639425348328551,1.6176833638422945,1.5706728241371704,0.0014020979999997962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20944714546203613,0.00038067208151308483,0.00033034627791856357,0.2907708792070387,0.9999971502334639,-0.0003875770816915296,-0.0023175353647744636,0.0004223017747039374,-0.0025229039722617736,0.002396213608510746,0.5463214577755563,-0.0010892147629031471,0.022739309428264683,0.007962255760787277,0.0,0.0,1.0,29.636547182992988,2.2301876151761744,29.99999999861164,0.09245633852471236,29.996622263775535,2.077365039521933,29.99999999861542,0.09245625675794364,1.6196023519930791,1.5706939082108267,0.0014964050000116913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21938085556030273,0.00034839487416482237,0.0003550179333343331,0.29624011037699016,0.9999974086628383,-0.00039245506615293865,-0.0021942019058264414,0.00046273602091347315,-0.003227720734826249,0.002467165541576953,0.5469231169951475,-0.0009464157356323445,0.024664019067351016,0.008098625616727095,0.0,0.0,1.0,29.700334705559097,2.2335608006698227,29.999999998055994,0.10860311659102487,29.999647386013443,2.0898414889450834,29.999999998054303,0.10860315496526113,1.6156891650827694,1.5706932375851281,0.0016488699999968048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
